CourseID,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F
MA66100,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA66500,2.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MA69200,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCMP20500,11.0,32.0,20.0,15.0,30.0,12.0,11.0,11.0,3.0,0.0,11.0,0.0,8.0
MCMP57000,0.0,7.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MCMP59800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCMP62500,0.0,25.0,0.0,0.0,34.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
MCMP69000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME19800,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME19900,144.0,24.0,12.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
ME20000,42.0,141.0,73.0,74.0,122.0,90.0,59.0,92.0,49.0,40.0,53.0,25.0,57.0
ME26300,28.0,192.0,21.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME27000,46.0,161.0,119.0,104.0,125.0,81.0,86.0,83.0,50.0,38.0,24.0,31.0,50.0
ME27400,4.0,6.0,8.0,8.0,11.0,7.0,7.0,6.0,8.0,8.0,10.0,1.0,11.0
ME29000,0.0,592.0,0.0,0.0,42.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0
ME29199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME29299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME29700,4.0,101.0,9.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ME30000,2.0,18.0,7.0,7.0,19.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0
ME30800,24.0,35.0,27.0,39.0,62.0,31.0,44.0,35.0,29.0,23.0,12.0,11.0,17.0
ME30801,10.0,69.0,55.0,26.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ME31500,20.0,38.0,23.0,20.0,97.0,40.0,8.0,34.0,30.0,15.0,27.0,2.0,9.0
ME32300,12.0,45.0,48.0,51.0,53.0,42.0,40.0,49.0,20.0,18.0,13.0,5.0,10.0
ME35400,8.0,32.0,23.0,23.0,25.0,16.0,5.0,6.0,4.0,2.0,2.0,1.0,4.0
ME35401,0.0,148.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0
ME36300,1.0,28.0,5.0,7.0,19.0,11.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0
ME36500,40.0,58.0,54.0,53.0,73.0,42.0,33.0,22.0,7.0,6.0,5.0,1.0,7.0
ME37500,13.0,31.0,30.0,21.0,17.0,15.0,11.0,6.0,3.0,3.0,0.0,1.0,2.0
ME39399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME39699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME43300,2.0,5.0,3.0,7.0,9.0,3.0,13.0,6.0,7.0,12.0,4.0,2.0,3.0
ME44400,23.0,68.0,38.0,15.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ME45900,1.0,11.0,6.0,3.0,4.0,6.0,2.0,3.0,6.0,0.0,1.0,0.0,1.0
ME46300,16.0,28.0,25.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME47500,1.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ME48900,2.0,16.0,6.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
ME49601,0.0,25.0,3.0,1.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ME50000,17.0,12.0,7.0,15.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ME50100,0.0,10.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME50500,5.0,7.0,17.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ME50600,1.0,6.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME50900,10.0,14.0,11.0,13.0,2.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
ME51100,2.0,9.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ME51300,4.0,8.0,5.0,3.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
ME51400,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME51800,4.0,11.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
ME54100,10.0,8.0,6.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
ME55300,0.0,11.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME55400,11.0,24.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ME56300,1.0,5.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ME57000,0.0,4.0,0.0,1.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
ME57200,3.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME57500,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME58000,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME58100,43.0,21.0,1.0,7.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
ME58600,2.0,5.0,7.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME58700,2.0,4.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
ME58800,2.0,21.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ME59700,9.0,19.0,8.0,8.0,7.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
ME61200,1.0,10.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME61400,9.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME64000,4.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME67700,0.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ME68700,0.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME69900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MET10200,4.0,14.0,9.0,11.0,14.0,6.0,2.0,6.0,2.0,3.0,0.0,1.0,9.0
MET11100,4.0,7.0,1.0,3.0,19.0,4.0,1.0,11.0,1.0,2.0,2.0,0.0,7.0
MET11300,0.0,31.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
MET14300,0.0,121.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
MET14400,5.0,22.0,15.0,9.0,37.0,7.0,7.0,21.0,1.0,4.0,2.0,1.0,4.0
MET21100,0.0,5.0,4.0,8.0,23.0,12.0,8.0,16.0,2.0,1.0,1.0,1.0,0.0
MET21300,2.0,0.0,7.0,10.0,7.0,15.0,12.0,8.0,4.0,1.0,0.0,1.0,5.0
MET22000,0.0,4.0,6.0,10.0,19.0,11.0,8.0,9.0,2.0,2.0,1.0,1.0,1.0
MET23000,0.0,10.0,13.0,9.0,17.0,16.0,3.0,17.0,7.0,2.0,4.0,0.0,3.0
MET24500,0.0,85.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0
MET28400,14.0,50.0,0.0,3.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
MET30200,4.0,21.0,7.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MET31300,0.0,63.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
MET31400,0.0,11.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MET31601,0.0,6.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0
MET32000,0.0,7.0,4.0,9.0,9.0,3.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0
MET33400,0.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MET34600,1.0,10.0,4.0,6.0,28.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0
MET34900,0.0,6.0,2.0,11.0,18.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
MET42200,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MET42600,0.0,9.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0
MET43600,0.0,10.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MET45200,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MET48200,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MET52700,2.0,11.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFET34400,4.0,32.0,6.0,6.0,23.0,1.0,1.0,6.0,0.0,2.0,4.0,0.0,2.0
MFET34800,1.0,1.0,12.0,1.0,3.0,1.0,8.0,6.0,1.0,3.0,0.0,1.0,3.0
MGMT10000,0.0,125.0,0.0,17.0,54.0,2.0,7.0,21.0,2.0,7.0,5.0,0.0,7.0
MGMT11000,55.0,52.0,21.0,10.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
MGMT17500,14.0,3.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT19700,0.0,156.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0
MGMT20000,2.0,267.0,108.0,110.0,150.0,93.0,74.0,102.0,39.0,31.0,14.0,11.0,28.0
MGMT20100,21.0,129.0,94.0,92.0,152.0,63.0,42.0,47.0,16.0,8.0,9.0,0.0,7.0
MGMT21200,50.0,31.0,33.0,33.0,22.0,26.0,11.0,10.0,4.0,6.0,11.0,0.0,5.0
MGMT24300,8.0,13.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT25400,15.0,52.0,46.0,86.0,137.0,47.0,46.0,42.0,11.0,2.0,3.0,1.0,8.0
MGMT28800,3.0,14.0,6.0,6.0,10.0,5.0,4.0,5.0,6.0,0.0,4.0,0.0,3.0
MGMT29110,0.0,67.0,0.0,5.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MGMT29120,47.0,11.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT29400,1.0,12.0,17.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
MGMT29500,15.0,406.0,0.0,2.0,86.0,5.0,2.0,24.0,4.0,0.0,11.0,0.0,9.0
MGMT30400,7.0,22.0,12.0,14.0,17.0,18.0,16.0,13.0,4.0,0.0,1.0,0.0,0.0
MGMT30500,9.0,33.0,28.0,24.0,49.0,48.0,38.0,59.0,20.0,0.0,4.0,0.0,10.0
MGMT30600,1.0,66.0,11.0,12.0,59.0,12.0,12.0,40.0,14.0,0.0,4.0,0.0,6.0
MGMT31000,10.0,72.0,71.0,61.0,76.0,60.0,50.0,46.0,31.0,0.0,0.0,0.0,4.0
MGMT32300,0.0,96.0,0.0,0.0,115.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,3.0
MGMT32400,30.0,49.0,66.0,67.0,80.0,56.0,40.0,36.0,14.0,0.0,4.0,0.0,4.0
MGMT33200,0.0,12.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT33500,0.0,11.0,37.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MGMT35000,18.0,10.0,19.0,18.0,20.0,20.0,11.0,16.0,3.0,5.0,1.0,0.0,0.0
MGMT35100,10.0,7.0,14.0,11.0,10.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0
MGMT35200,8.0,46.0,42.0,73.0,98.0,31.0,18.0,20.0,0.0,1.0,0.0,0.0,4.0
MGMT35300,8.0,8.0,12.0,12.0,11.0,11.0,6.0,6.0,2.0,0.0,8.0,0.0,1.0
MGMT35500,0.0,9.0,5.0,7.0,14.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
MGMT36100,13.0,73.0,38.0,36.0,49.0,45.0,18.0,31.0,25.0,8.0,5.0,1.0,3.0
MGMT37000,3.0,8.0,1.0,6.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT37300,2.0,14.0,15.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT38200,14.0,41.0,54.0,55.0,56.0,26.0,21.0,11.0,8.0,4.0,4.0,0.0,3.0
MGMT40100,43.0,9.0,6.0,5.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0
MGMT40500,4.0,7.0,6.0,8.0,8.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
MGMT41100,11.0,38.0,31.0,55.0,41.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0
MGMT41150,0.0,16.0,14.0,19.0,27.0,28.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0
MGMT41300,2.0,51.0,21.0,34.0,27.0,10.0,14.0,14.0,1.0,0.0,0.0,0.0,2.0
MGMT41310,5.0,22.0,45.0,19.0,23.0,6.0,17.0,15.0,5.0,0.0,0.0,0.0,0.0
MGMT41601,1.0,11.0,21.0,19.0,17.0,12.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0
MGMT42000,1.0,9.0,14.0,10.0,4.0,10.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0
MGMT42110,0.0,8.0,7.0,5.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
MGMT42500,1.0,6.0,1.0,10.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
MGMT42610,5.0,11.0,28.0,33.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT42710,1.0,11.0,13.0,15.0,11.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
MGMT44301,1.0,75.0,28.0,43.0,28.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0
MGMT44362,4.0,14.0,6.0,14.0,13.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
MGMT44428,9.0,26.0,27.0,18.0,16.0,13.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0
MGMT44430,0.0,6.0,8.0,7.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT44433,12.0,5.0,14.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MGMT44690,18.0,27.0,15.0,10.0,10.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
MGMT44810,13.0,10.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT45500,0.0,28.0,30.0,20.0,58.0,58.0,26.0,40.0,14.0,7.0,3.0,0.0,3.0
MGMT45900,10.0,0.0,7.0,5.0,7.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
MGMT46200,1.0,9.0,3.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT46400,6.0,6.0,5.0,4.0,12.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
MGMT47200,5.0,23.0,32.0,17.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
MGMT47300,0.0,11.0,15.0,20.0,10.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
MGMT47400,7.0,9.0,11.0,11.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT48400,0.0,7.0,6.0,9.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MGMT48800,3.0,38.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT49000,0.0,16.0,13.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MGMT50300,2.0,14.0,12.0,15.0,12.0,8.0,5.0,4.0,3.0,0.0,0.0,0.0,2.0
MGMT50400,7.0,20.0,5.0,3.0,12.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,3.0
MGMT50500,4.0,8.0,10.0,9.0,11.0,5.0,5.0,6.0,7.0,0.0,0.0,0.0,2.0
MGMT50600,5.0,11.0,15.0,11.0,11.0,5.0,6.0,4.0,4.0,3.0,1.0,0.0,2.0
MGMT52100,0.0,7.0,10.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT52200,0.0,21.0,16.0,37.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MGMT52300,1.0,8.0,18.0,12.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT52500,0.0,10.0,14.0,16.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT53100,2.0,9.0,4.0,8.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
MGMT53900,1.0,16.0,10.0,13.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT54400,0.0,16.0,7.0,19.0,27.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
MGMT55500,0.0,4.0,8.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
MGMT56000,2.0,7.0,9.0,24.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT56200,0.0,24.0,32.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT56500,0.0,5.0,8.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT56600,1.0,6.0,11.0,19.0,12.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT57100,7.0,21.0,19.0,19.0,43.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MGMT58200,8.0,18.0,18.0,34.0,37.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT58500,8.0,17.0,23.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT59000,32.0,123.0,90.0,64.0,54.0,27.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0
MGMT59100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT60000,4.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT60200,0.0,3.0,6.0,1.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT61000,0.0,12.0,13.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT61100,0.0,9.0,4.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT62000,0.0,12.0,14.0,20.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT62300,0.0,23.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT62500,1.0,4.0,22.0,11.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MGMT63400,0.0,7.0,11.0,4.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT63450,0.0,6.0,8.0,10.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT64000,0.0,8.0,14.0,4.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT64200,0.0,8.0,7.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT64500,2.0,3.0,5.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT65330,0.0,6.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT65350,0.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT65420,0.0,7.0,8.0,18.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MGMT65460,0.0,6.0,5.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT66000,1.0,8.0,10.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT66100,0.0,21.0,10.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT67000,5.0,12.0,12.0,9.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT68800,16.0,0.0,6.0,7.0,3.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
MGMT69000,14.0,103.0,62.0,39.0,44.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSE19000,16.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MSE23000,0.0,199.0,2.0,15.0,83.0,3.0,3.0,6.0,1.0,0.0,5.0,0.0,0.0
MSE23500,3.0,16.0,3.0,7.0,3.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
MSE25000,0.0,7.0,3.0,1.0,6.0,5.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0
MSE26000,2.0,1.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0
MSE27000,21.0,5.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSE33500,0.0,5.0,7.0,9.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
MSE34000,2.0,5.0,3.0,4.0,7.0,4.0,1.0,8.0,0.0,0.0,3.0,1.0,4.0
MSE37000,7.0,11.0,14.0,13.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
MSE39000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSE42000,0.0,10.0,8.0,12.0,15.0,13.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0
MSE43000,1.0,7.0,12.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSE44500,0.0,12.0,6.0,11.0,9.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MSE49900,2.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MSE50800,4.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSE52400,6.0,9.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSE53100,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
MSE54800,8.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSE55600,1.0,5.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
MSE59700,16.0,17.0,12.0,7.0,12.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
MSE60000,4.0,15.0,0.0,16.0,14.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
MSE69000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSE69700,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSE69900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSL10100,19.0,17.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSL20100,19.0,17.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSL30100,8.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MSL40100,0.0,5.0,8.0,6.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
MUS10100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUS11200,5.0,8.0,0.0,3.0,8.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0
MUS13200,12.0,13.0,11.0,9.0,6.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,7.0
MUS16100,0.0,11.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
MUS17100,4.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MUS25000,6.0,99.0,0.0,7.0,32.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,8.0
MUS27000,8.0,4.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
MUS32400,5.0,39.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0
MUS34100,2.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
MUS37800,4.0,7.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MUS38100,8.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
MUS49000,4.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
NRES12500,1.0,8.0,8.0,7.0,11.0,9.0,6.0,3.0,3.0,4.0,0.0,0.0,5.0
NRES25500,0.0,18.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NRES42000,21.0,7.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
NS20200,0.0,76.0,7.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
NS21400,10.0,6.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NS35000,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
